Age,Age_Group,Income,Marital_Status,Education_Level,Kidhome,Teenhome,Has_Children,Customer_Days,Customer_Tenure_Years,Customer_Tenure_Group,Recency,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumDealsPurchases,NumWebVisitsMonth,MntTotal,MntGoldProds,Premium_Spend_Share,Is_High_Value_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,MntRegularProds,AcceptedCmpOverall
47,Mid-Age,35860.0,Single,PhD,1,1,True,2200,6.02,Newer,37,1,2,1,2,5,29.0,20.0,0.6897,False,15.0,0.0,8.0,4.0,2.0,1,0,0,0,0,0,3,11,1,9,1
55,Mid-Age,36921.0,Divorced,PhD,1,1,True,2495,6.83,Newer,74,2,3,0,2,7,34.0,4.0,0.1176,False,17.0,1.0,12.0,3.0,1.0,0,0,0,0,0,0,3,11,0,30,0
28,Young Adults,92859.0,Single,Master,0,0,False,2777,7.6,Established,46,5,12,4,1,2,2057.0,20.0,0.0097,True,962.0,61.0,921.0,52.0,61.0,0,0,0,0,0,0,3,11,0,2037,0
44,Adults,65104.0,Together,Master,0,1,True,2386,6.53,Newer,4,3,7,5,2,7,1003.0,50.0,0.0499,True,738.0,0.0,232.0,13.0,20.0,0,0,0,0,0,0,3,11,1,953,0
58,Mid-Age,86111.0,Married,Graduation,0,0,False,2595,7.1,Established,73,5,10,7,1,2,1259.0,126.0,0.1001,True,399.0,28.0,756.0,36.0,40.0,0,0,0,0,0,0,3,11,0,1133,0
46,Mid-Age,68352.0,Single,PhD,0,1,True,2464,6.75,Newer,47,8,9,5,3,6,838.0,33.0,0.0394,False,614.0,16.0,132.0,43.0,33.0,0,0,0,0,0,0,3,11,0,805,0
32,Adults,41883.0,Together,Graduation,1,0,True,2626,7.19,Established,13,4,3,2,3,7,196.0,116.0,0.5918,False,32.0,34.0,41.0,73.0,16.0,0,0,0,0,0,0,3,11,0,80,0
44,Adults,59809.0,Married,Graduation,0,2,True,2778,7.61,Established,36,3,6,3,3,8,828.0,49.0,0.0592,False,598.0,16.0,141.0,32.0,41.0,0,0,0,0,0,0,3,11,0,779,0
45,Mid-Age,23957.0,Married,Graduation,1,0,True,2768,7.58,Established,47,2,3,0,1,6,52.0,16.0,0.3077,False,2.0,1.0,18.0,20.0,11.0,0,0,0,0,0,0,3,11,1,36,0
39,Adults,38547.0,Together,Graduation,1,0,True,2464,6.75,Newer,49,1,2,0,1,8,18.0,4.0,0.2222,False,6.0,1.0,10.0,0.0,1.0,0,0,0,0,0,1,3,11,0,14,0
47,Mid-Age,35688.0,Married,2n Cycle,2,1,True,2835,7.76,Established,94,4,4,1,7,8,179.0,32.0,0.1788,False,73.0,3.0,90.0,12.0,1.0,0,0,0,0,0,0,3,11,0,147,0
54,Mid-Age,49605.0,Married,Master,0,0,False,2167,5.93,Newer,65,2,4,1,1,3,119.0,8.0,0.0672,False,42.0,16.0,29.0,12.0,20.0,0,0,0,0,0,0,3,11,0,111,0
67,Seniors,59354.0,Married,Master,0,2,True,2225,6.09,Newer,59,4,7,4,1,3,446.0,13.0,0.0291,False,295.0,21.0,78.0,39.0,13.0,0,0,0,0,0,0,3,11,0,433,0
51,Mid-Age,65747.0,Married,Graduation,0,1,True,2273,6.22,Newer,96,8,6,1,4,6,447.0,13.0,0.0291,False,346.0,17.0,48.0,23.0,13.0,0,1,0,0,0,0,3,11,0,434,1
48,Mid-Age,46344.0,Together,2n Cycle,0,1,True,2721,7.45,Established,28,7,5,1,4,7,338.0,91.0,0.2692,False,233.0,20.0,57.0,8.0,20.0,0,0,0,0,0,0,3,11,0,247,0
32,Adults,34176.0,Single,Graduation,1,0,True,2207,6.04,Newer,12,3,4,0,4,6,69.0,20.0,0.2899,False,5.0,7.0,24.0,19.0,14.0,0,0,0,0,0,0,3,11,0,49,0
68,Seniors,61010.0,Together,PhD,0,1,True,2787,7.63,Established,57,8,11,5,2,5,945.0,76.0,0.0804,False,888.0,0.0,57.0,0.0,0.0,0,0,0,0,0,0,3,11,0,869,0
71,Seniors,69372.0,Together,Graduation,0,0,False,2654,7.27,Established,10,10,6,4,1,4,1339.0,42.0,0.0314,True,997.0,26.0,269.0,34.0,13.0,0,1,1,0,0,0,3,11,1,1297,2
62,Seniors,49967.0,Single,Graduation,0,1,True,2515,6.89,Established,4,6,5,1,3,7,303.0,3.0,0.0099,False,212.0,6.0,69.0,4.0,12.0,0,0,0,0,0,0,3,11,0,300,0
42,Adults,60199.0,Single,Graduation,1,2,True,2449,6.7,Newer,49,0,3,0,1,4,18.0,0.0,0.0,False,8.0,1.0,7.0,2.0,0.0,0,0,0,0,0,0,3,11,0,18,0
43,Adults,55375.0,Together,Graduation,0,1,True,2414,6.61,Newer,3,1,6,1,1,2,148.0,14.0,0.0946,False,42.0,11.0,57.0,10.0,28.0,0,0,0,0,0,0,3,11,0,134,0
65,Seniors,80317.0,Single,Graduation,0,0,False,2472,6.77,Newer,64,3,10,4,1,1,1174.0,57.0,0.0486,True,536.0,11.0,387.0,149.0,91.0,0,0,0,0,0,0,3,11,0,1117,0
62,Seniors,30523.0,Single,Master,2,1,True,2522,6.9,Established,0,1,2,0,1,7,8.0,5.0,0.625,False,5.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,3,11,0,3,0
75,Seniors,70356.0,Married,PhD,0,0,False,2760,7.56,Established,20,10,9,6,2,6,1673.0,33.0,0.0197,True,1349.0,16.0,249.0,43.0,16.0,0,0,0,0,0,0,3,11,0,1640,0
36,Adults,23228.0,Married,Graduation,1,0,True,2334,6.39,Newer,91,3,4,0,4,8,116.0,5.0,0.0431,False,53.0,3.0,49.0,7.0,4.0,0,0,0,0,0,0,3,11,0,111,0
45,Mid-Age,74165.0,Divorced,PhD,0,0,False,2583,7.07,Established,9,5,10,4,1,2,1281.0,12.0,0.0094,True,1001.0,12.0,240.0,16.0,12.0,0,0,0,0,0,0,3,11,0,1269,0
54,Mid-Age,43482.0,Together,Graduation,2,1,True,2387,6.54,Newer,83,2,4,0,3,6,60.0,28.0,0.4667,False,18.0,1.0,32.0,6.0,3.0,0,0,0,0,0,0,3,11,0,32,0
67,Seniors,62551.0,Divorced,Graduation,0,0,False,2382,6.52,Newer,27,6,4,7,1,3,394.0,27.0,0.0685,False,125.0,16.0,98.0,134.0,21.0,1,0,0,0,0,0,3,11,0,367,1
61,Seniors,52332.0,Divorced,Graduation,0,0,False,2464,6.75,Newer,63,3,6,2,1,4,257.0,2.0,0.0078,False,212.0,5.0,33.0,7.0,0.0,0,1,0,0,0,0,3,11,0,255,1
32,Adults,66951.0,Single,Graduation,0,0,False,2398,6.57,Newer,46,3,7,4,1,1,993.0,124.0,0.1249,True,277.0,162.0,305.0,173.0,76.0,0,0,0,0,0,0,3,11,0,869,0
63,Seniors,26091.0,Together,Graduation,1,1,True,2283,6.25,Newer,84,2,3,1,3,5,69.0,20.0,0.2899,False,15.0,10.0,19.0,8.0,17.0,0,0,0,0,0,0,3,11,0,49,0
55,Mid-Age,33456.0,Together,Graduation,1,1,True,2228,6.1,Newer,58,1,3,0,2,7,29.0,7.0,0.2414,False,7.0,3.0,10.0,8.0,1.0,0,0,0,0,0,0,3,11,0,22,0
38,Adults,28718.0,Married,Graduation,1,0,True,2510,6.87,Newer,78,2,3,0,2,8,41.0,16.0,0.3902,False,12.0,4.0,6.0,11.0,8.0,0,0,0,0,0,0,3,11,0,25,0
50,Mid-Age,50447.0,Married,Graduation,2,0,True,2228,6.1,Newer,4,3,3,1,1,6,121.0,27.0,0.2231,False,85.0,7.0,24.0,2.0,3.0,0,0,0,0,0,0,3,11,0,94,0
61,Seniors,53537.0,Together,PhD,1,1,True,2309,6.32,Newer,17,2,3,1,2,5,87.0,6.0,0.069,False,81.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,3,11,0,81,0
53,Mid-Age,52074.0,Single,Graduation,0,1,True,2245,6.15,Newer,77,2,2,2,1,4,71.0,48.0,0.6761,False,59.0,0.0,12.0,0.0,0.0,1,0,0,0,0,0,3,11,0,23,1
45,Mid-Age,80427.0,Married,PhD,0,1,True,2814,7.7,Established,56,11,8,8,1,5,1809.0,26.0,0.0144,True,1149.0,71.0,449.0,69.0,71.0,0,0,0,0,0,0,3,11,0,1783,0
72,Seniors,83837.0,Married,PhD,0,0,False,2719,7.44,Established,79,9,5,10,1,4,1207.0,111.0,0.092,True,847.0,66.0,119.0,86.0,89.0,0,1,0,1,0,0,3,11,1,1096,2
50,Mid-Age,38853.0,Married,PhD,1,1,True,2196,6.01,Newer,90,2,3,0,2,7,43.0,2.0,0.0465,False,29.0,0.0,14.0,0.0,0.0,0,0,0,0,0,0,3,11,0,41,0
61,Seniors,38285.0,Together,Graduation,2,1,True,2164,5.92,Newer,96,0,3,0,1,2,9.0,1.0,0.1111,False,2.0,0.0,5.0,2.0,0.0,0,0,0,0,0,0,3,11,0,8,0
44,Adults,51650.0,Married,PhD,0,1,True,2208,6.05,Newer,81,4,4,1,1,5,184.0,7.0,0.038,False,152.0,3.0,22.0,2.0,5.0,0,0,0,0,0,0,3,11,0,177,0
32,Adults,16248.0,Married,2n Cycle,1,0,True,2209,6.05,Newer,77,2,3,1,3,6,48.0,9.0,0.1875,False,12.0,11.0,10.0,3.0,12.0,0,0,0,0,0,0,3,11,0,39,0
74,Seniors,66835.0,Married,Master,0,0,False,2433,6.66,Newer,21,6,13,4,1,2,892.0,141.0,0.1581,False,620.0,26.0,195.0,34.0,17.0,0,0,0,0,0,0,3,11,0,751,0
36,Adults,30477.0,Married,Master,1,0,True,2317,6.34,Newer,16,1,3,1,1,6,54.0,12.0,0.2222,False,47.0,1.0,6.0,0.0,0.0,0,0,0,0,0,0,3,11,0,42,0
59,Mid-Age,28249.0,Married,Basic,0,0,False,2173,5.95,Newer,80,2,3,0,1,6,33.0,10.0,0.303,False,1.0,9.0,7.0,2.0,14.0,0,0,0,0,0,0,3,11,0,23,0
37,Adults,25271.0,Married,Graduation,1,0,True,2730,7.47,Established,45,1,2,1,1,9,43.0,7.0,0.1628,False,10.0,1.0,18.0,10.0,4.0,0,0,0,0,0,0,3,11,0,36,0
50,Mid-Age,32303.0,Single,PhD,0,1,True,2272,6.22,Newer,63,1,4,0,2,5,37.0,2.0,0.0541,False,35.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,3,11,0,35,0
54,Mid-Age,61286.0,Married,Graduation,0,1,True,2490,6.82,Newer,34,7,8,1,2,5,491.0,117.0,0.2383,False,356.0,0.0,107.0,19.0,9.0,0,0,0,0,0,0,3,11,0,374,0
44,Adults,74068.0,Married,Graduation,0,0,False,2626,7.19,Established,14,4,9,10,1,2,1566.0,15.0,0.0096,True,783.0,30.0,537.0,140.0,76.0,0,0,0,0,0,0,3,11,0,1551,0
56,Mid-Age,45759.0,Married,PhD,1,1,True,2650,7.26,Established,13,2,3,0,2,7,64.0,4.0,0.0625,False,42.0,1.0,18.0,3.0,0.0,0,0,0,0,0,0,3,11,0,60,0
42,Adults,24882.0,Together,Basic,1,0,True,2817,7.71,Established,52,1,2,1,1,6,44.0,36.0,0.8182,False,1.0,4.0,10.0,29.0,0.0,1,0,0,0,0,0,3,11,0,8,1
31,Adults,66973.0,Together,PhD,0,0,False,2567,7.03,Established,98,8,12,7,1,3,1180.0,102.0,0.0864,True,466.0,22.0,432.0,147.0,113.0,0,0,0,0,0,0,3,11,0,1078,0
32,Adults,38872.0,Married,Graduation,1,0,True,2554,6.99,Established,93,3,3,0,2,8,69.0,22.0,0.3188,False,23.0,3.0,21.0,3.0,19.0,0,0,0,0,0,0,3,11,0,47,0
47,Mid-Age,51148.0,Married,Graduation,1,1,True,2655,7.27,Established,38,5,6,1,4,6,303.0,12.0,0.0396,False,235.0,6.0,45.0,8.0,9.0,0,0,0,0,0,0,3,11,0,291,0
43,Adults,31353.0,Married,Graduation,1,1,True,2341,6.41,Newer,24,1,2,1,2,8,24.0,7.0,0.2917,False,10.0,0.0,10.0,3.0,1.0,0,0,0,0,0,0,3,11,0,17,0
40,Adults,69661.0,Married,Master,0,0,False,2206,6.04,Newer,80,7,12,3,1,3,826.0,8.0,0.0097,False,656.0,16.0,106.0,32.0,16.0,0,0,0,0,0,0,3,11,0,818,0
66,Seniors,80067.0,Married,Graduation,0,0,False,2442,6.69,Newer,82,4,6,6,1,2,1549.0,51.0,0.0329,True,519.0,17.0,813.0,27.0,173.0,0,0,1,0,0,0,3,11,0,1498,1
66,Seniors,86718.0,Married,Graduation,0,0,False,2687,7.36,Established,20,5,5,6,1,2,1098.0,172.0,0.1566,True,344.0,189.0,482.0,50.0,33.0,0,0,0,0,0,0,3,11,0,926,0
47,Mid-Age,46854.0,Single,PhD,1,1,True,2249,6.16,Newer,81,5,3,1,6,8,184.0,79.0,0.4293,False,96.0,1.0,79.0,7.0,1.0,1,0,0,0,0,0,3,11,1,105,1
68,Seniors,69142.0,Divorced,Graduation,0,1,True,2159,5.91,Newer,50,8,7,1,3,5,496.0,39.0,0.0786,False,448.0,4.0,34.0,6.0,4.0,0,1,0,0,0,0,3,11,0,457,1
52,Mid-Age,75922.0,Single,Graduation,0,0,False,2361,6.46,Newer,60,4,9,4,1,1,1203.0,92.0,0.0765,True,265.0,138.0,553.0,224.0,23.0,0,0,0,0,0,0,3,11,0,1111,0
42,Adults,63693.0,Divorced,Graduation,0,1,True,2417,6.62,Newer,63,11,9,6,3,6,1096.0,54.0,0.0493,True,587.0,43.0,337.0,42.0,87.0,0,0,0,0,0,0,3,11,0,1042,0
43,Adults,102160.0,Together,PhD,0,0,False,2763,7.56,Established,54,7,10,9,0,4,1182.0,58.0,0.0491,True,763.0,29.0,138.0,76.0,176.0,0,1,1,1,0,0,3,11,1,1124,3
55,Mid-Age,40637.0,Single,PhD,1,1,True,2506,6.86,Newer,72,1,3,0,2,7,35.0,3.0,0.0857,False,22.0,0.0,13.0,0.0,0.0,0,0,0,0,0,0,3,11,0,32,0
36,Adults,18890.0,Single,Master,0,0,False,2755,7.54,Established,5,0,2,1,1,6,20.0,15.0,0.75,False,6.0,4.0,1.0,7.0,2.0,1,0,0,0,0,0,3,11,1,5,1
32,Adults,29604.0,Together,Graduation,1,0,True,2362,6.47,Newer,88,1,3,0,1,9,39.0,14.0,0.359,False,7.0,6.0,13.0,7.0,6.0,1,0,0,0,0,0,3,11,0,25,1
57,Mid-Age,48721.0,Divorced,Master,1,1,True,2571,7.04,Established,50,4,5,2,6,6,272.0,21.0,0.0772,False,81.0,18.0,113.0,47.0,13.0,0,0,0,0,0,0,3,11,0,251,0
54,Mid-Age,44794.0,Married,Graduation,0,1,True,2180,5.97,Newer,99,2,3,0,1,6,61.0,4.0,0.0656,False,54.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,3,11,0,57,0
66,Seniors,64497.0,Divorced,Graduation,0,1,True,2816,7.71,Established,17,11,9,4,5,8,1612.0,192.0,0.1191,True,1170.0,48.0,320.0,42.0,32.0,1,0,0,0,0,0,3,11,1,1420,1
64,Seniors,46097.0,Together,Graduation,0,1,True,2614,7.16,Established,11,3,6,1,5,4,233.0,8.0,0.0343,False,72.0,24.0,68.0,65.0,4.0,0,0,0,0,0,0,3,11,0,225,0
66,Seniors,77972.0,Together,Graduation,0,0,False,2262,6.19,Newer,18,4,9,6,1,1,1089.0,12.0,0.011,True,613.0,22.0,319.0,33.0,102.0,0,0,0,0,0,0,3,11,0,1077,0
52,Mid-Age,44377.0,Married,PhD,1,1,True,2791,7.64,Established,70,5,5,1,8,8,254.0,10.0,0.0394,False,224.0,0.0,30.0,0.0,0.0,0,0,0,0,0,0,3,11,0,244,0
46,Mid-Age,46014.0,Together,Master,1,1,True,2683,7.35,Established,21,7,8,1,10,7,497.0,44.0,0.0885,False,410.0,0.0,59.0,19.0,9.0,0,0,0,0,0,0,3,11,0,453,0
35,Adults,70951.0,Married,Graduation,0,0,False,2580,7.06,Established,66,3,9,4,1,1,1144.0,54.0,0.0472,True,239.0,10.0,554.0,254.0,87.0,0,0,0,0,0,0,3,11,0,1090,0
43,Adults,41443.0,Married,Graduation,1,0,True,2248,6.15,Newer,79,8,5,1,6,8,393.0,89.0,0.2265,False,171.0,7.0,171.0,25.0,19.0,0,0,0,0,0,0,3,11,0,304,0
42,Adults,52195.0,Single,2n Cycle,2,1,True,2207,6.04,Newer,2,1,2,0,1,8,16.0,1.0,0.0625,False,12.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,15,0
72,Seniors,83790.0,Married,Master,0,0,False,2385,6.53,Newer,81,8,6,10,1,3,1599.0,16.0,0.01,True,1076.0,16.0,417.0,42.0,48.0,0,1,1,0,0,0,3,11,0,1583,2
66,Seniors,44551.0,Widow,Master,0,1,True,2461,6.74,Newer,24,4,5,1,2,7,219.0,66.0,0.3014,False,182.0,4.0,33.0,0.0,0.0,0,0,0,0,0,0,3,11,0,153,0
40,Adults,69508.0,Together,Graduation,1,0,True,2751,7.53,Established,48,11,11,4,2,6,1092.0,43.0,0.0394,True,824.0,32.0,162.0,42.0,32.0,0,0,0,0,0,0,3,11,0,1049,0
32,Adults,45204.0,Together,2n Cycle,1,0,True,2238,6.13,Newer,93,1,4,1,1,3,96.0,18.0,0.1875,False,30.0,11.0,25.0,29.0,1.0,0,0,0,0,0,0,3,11,0,78,0
51,Mid-Age,72460.0,Married,Graduation,0,0,False,2386,6.53,Newer,56,3,7,5,1,1,1037.0,10.0,0.0096,True,377.0,10.0,540.0,80.0,30.0,0,0,0,0,0,0,3,11,0,1027,0
50,Mid-Age,77622.0,Together,PhD,0,2,True,2235,6.12,Newer,3,6,11,3,2,3,700.0,14.0,0.02,False,520.0,7.0,154.0,19.0,0.0,0,0,0,0,0,0,3,11,0,686,0
40,Adults,30732.0,Married,PhD,1,0,True,2699,7.39,Established,44,4,4,1,4,8,182.0,3.0,0.0165,False,155.0,1.0,25.0,0.0,1.0,0,0,0,0,0,0,3,11,0,179,0
58,Mid-Age,63887.0,Divorced,Graduation,0,1,True,2818,7.72,Established,38,9,12,6,5,6,1153.0,92.0,0.0798,True,897.0,23.0,207.0,15.0,11.0,0,0,0,0,0,0,3,11,0,1061,0
42,Adults,42011.0,Together,Graduation,1,0,True,2619,7.17,Established,46,3,4,1,4,8,150.0,39.0,0.26,False,131.0,0.0,16.0,2.0,1.0,0,0,0,0,0,0,3,11,0,111,0
44,Adults,51369.0,Together,Graduation,0,1,True,2771,7.59,Established,84,8,4,2,2,8,394.0,182.0,0.4619,False,297.0,7.0,79.0,0.0,11.0,0,0,0,0,0,0,3,11,0,212,0
68,Seniors,51537.0,Divorced,Graduation,0,1,True,2726,7.46,Established,27,2,11,2,3,8,1011.0,92.0,0.091,True,787.0,20.0,204.0,0.0,0.0,0,0,0,0,0,0,3,11,0,919,0
48,Mid-Age,79930.0,Married,PhD,0,0,False,2849,7.8,Established,72,3,8,5,1,2,1736.0,17.0,0.0098,True,792.0,86.0,740.0,67.0,51.0,0,0,0,0,0,0,3,11,0,1719,0
34,Adults,34320.0,Together,PhD,1,0,True,2292,6.28,Newer,66,1,2,0,1,8,17.0,0.0,0.0,False,4.0,1.0,9.0,3.0,0.0,0,0,0,0,0,0,3,11,0,17,0
54,Mid-Age,37070.0,Single,Graduation,1,1,True,2625,7.19,Established,30,5,8,1,9,7,394.0,39.0,0.099,False,231.0,7.0,137.0,4.0,15.0,0,0,0,0,0,0,3,11,1,355,0
58,Mid-Age,81975.0,Divorced,2n Cycle,0,1,True,2699,7.39,Established,2,6,4,3,1,7,1561.0,27.0,0.0173,True,983.0,76.0,184.0,180.0,138.0,0,0,1,0,0,0,3,11,0,1534,1
49,Mid-Age,38590.0,Together,Graduation,1,0,True,2569,7.03,Established,65,1,2,0,1,8,19.0,3.0,0.1579,False,3.0,1.0,8.0,4.0,3.0,0,0,0,0,0,0,3,11,0,16,0
69,Seniors,15033.0,Single,Graduation,0,0,False,2233,6.11,Newer,37,1,3,0,1,3,15.0,4.0,0.2667,False,0.0,4.0,5.0,6.0,0.0,0,0,0,0,0,0,3,11,0,11,0
55,Mid-Age,62745.0,Married,PhD,0,1,True,2622,7.18,Established,89,7,11,8,3,5,1085.0,32.0,0.0295,True,562.0,21.0,464.0,28.0,10.0,0,0,0,0,0,0,3,11,0,1053,0
45,Mid-Age,22212.0,Married,2n Cycle,1,0,True,2361,6.46,Newer,49,2,4,0,2,6,48.0,21.0,0.4375,False,5.0,9.0,20.0,6.0,8.0,0,0,0,0,0,0,3,11,0,27,0
38,Adults,23661.0,Together,Master,1,0,True,2366,6.48,Newer,46,1,3,0,1,7,22.0,1.0,0.0455,False,18.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,21,0
62,Seniors,79761.0,Single,PhD,0,1,True,2427,6.64,Newer,32,5,11,2,1,3,594.0,11.0,0.0185,False,415.0,5.0,124.0,15.0,35.0,0,0,0,0,0,0,3,11,0,583,0
47,Mid-Age,7500.0,Single,Graduation,1,0,True,2344,6.42,Newer,54,3,3,1,4,7,37.0,20.0,0.5405,False,5.0,3.0,10.0,12.0,7.0,0,0,0,0,0,0,3,11,0,17,0
52,Mid-Age,73455.0,Widow,Graduation,0,0,False,2403,6.58,Newer,98,6,10,5,1,3,2068.0,20.0,0.0097,True,901.0,61.0,757.0,186.0,163.0,0,1,0,0,0,0,3,11,0,2048,1
62,Seniors,64961.0,Together,Graduation,0,1,True,2712,7.43,Established,97,6,4,4,2,3,971.0,38.0,0.0391,True,382.0,114.0,276.0,75.0,124.0,0,0,0,0,0,0,3,11,0,933,0
49,Mid-Age,22804.0,Single,Graduation,1,0,True,2492,6.82,Newer,75,2,2,0,1,9,25.0,1.0,0.04,False,14.0,1.0,7.0,2.0,1.0,0,0,0,0,0,0,3,11,0,24,0
30,Adults,73687.0,Married,Graduation,0,0,False,2372,6.49,Newer,8,3,9,9,1,2,1446.0,181.0,0.1252,True,559.0,153.0,503.0,218.0,13.0,0,0,0,1,0,0,3,11,1,1265,1
62,Seniors,61074.0,Married,Graduation,0,1,True,2840,7.78,Established,37,11,8,5,7,7,950.0,152.0,0.16,False,789.0,0.0,133.0,0.0,28.0,0,0,0,0,0,0,3,11,0,798,0
56,Mid-Age,31686.0,Married,PhD,1,1,True,2183,5.98,Newer,31,1,3,0,2,6,16.0,1.0,0.0625,False,11.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,3,11,0,15,0
48,Mid-Age,80134.0,Married,Graduation,1,0,True,2564,7.02,Established,40,5,6,3,2,6,1610.0,80.0,0.0497,True,1218.0,16.0,272.0,104.0,0.0,0,1,1,1,0,0,3,11,1,1530,3
67,Seniors,75027.0,Married,Graduation,0,1,True,2695,7.38,Established,74,9,6,4,2,5,1313.0,77.0,0.0586,True,925.0,64.0,179.0,133.0,12.0,0,0,0,0,0,0,3,11,0,1236,0
32,Adults,67546.0,Married,PhD,0,0,False,2826,7.74,Established,90,4,5,10,1,3,1954.0,172.0,0.088,True,864.0,134.0,768.0,150.0,38.0,0,0,0,0,0,0,3,11,0,1782,0
51,Mid-Age,65176.0,Together,Master,0,1,True,2767,7.58,Established,57,9,6,6,4,6,1461.0,70.0,0.0479,True,960.0,28.0,183.0,220.0,70.0,0,0,0,0,0,0,3,11,0,1391,0
45,Mid-Age,31160.0,Single,Master,1,0,True,2445,6.69,Newer,59,2,3,0,2,8,51.0,13.0,0.2549,False,16.0,3.0,25.0,6.0,1.0,0,0,0,0,0,0,3,11,0,38,0
35,Adults,29938.0,Single,Graduation,1,0,True,2404,6.58,Newer,52,1,3,0,2,6,15.0,11.0,0.7333,False,3.0,3.0,7.0,0.0,2.0,0,0,0,0,0,0,3,11,0,4,0
46,Mid-Age,102692.0,Divorced,Graduation,0,0,False,2609,7.14,Established,5,6,13,9,1,2,964.0,148.0,0.1535,True,168.0,148.0,444.0,32.0,172.0,0,1,1,1,1,0,3,11,1,816,4
62,Seniors,26490.0,Together,2n Cycle,0,0,False,2804,7.68,Established,92,3,5,1,2,6,185.0,25.0,0.1351,False,45.0,47.0,52.0,21.0,20.0,0,0,0,0,0,0,3,11,0,160,0
53,Mid-Age,75702.0,Together,Graduation,1,1,True,2828,7.74,Established,77,4,11,6,5,8,1118.0,30.0,0.0268,True,650.0,28.0,353.0,45.0,42.0,0,0,0,0,0,0,3,11,0,1088,0
46,Mid-Age,30899.0,Single,PhD,1,0,True,2783,7.62,Established,35,1,3,0,2,6,32.0,1.0,0.0312,False,24.0,0.0,8.0,0.0,0.0,0,0,0,0,0,0,3,11,0,31,0
59,Mid-Age,63342.0,Together,PhD,0,1,True,2780,7.61,Established,48,8,5,3,3,6,1080.0,21.0,0.0194,True,918.0,21.0,118.0,13.0,10.0,0,1,0,0,0,0,3,11,0,1059,1
56,Mid-Age,45989.0,Single,Graduation,0,1,True,2774,7.59,Established,97,3,7,2,4,3,310.0,12.0,0.0387,False,138.0,33.0,87.0,28.0,24.0,0,0,0,0,0,0,3,11,0,298,0
56,Mid-Age,18701.0,Single,Graduation,1,1,True,2549,6.98,Established,95,2,4,0,4,5,34.0,10.0,0.2941,False,12.0,4.0,2.0,10.0,6.0,0,0,0,0,0,0,3,11,0,24,0
63,Seniors,40737.0,Single,PhD,2,1,True,2362,6.47,Newer,24,1,2,0,1,8,15.0,2.0,0.1333,False,11.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,13,0
41,Adults,15287.0,Divorced,Graduation,1,0,True,2786,7.63,Established,60,1,2,1,2,7,18.0,13.0,0.7222,False,1.0,2.0,8.0,4.0,3.0,1,0,0,0,0,0,3,11,1,5,1
52,Mid-Age,69674.0,Divorced,PhD,0,2,True,2562,7.01,Established,46,10,10,2,3,5,821.0,24.0,0.0292,False,554.0,41.0,215.0,11.0,0.0,0,0,0,0,0,0,3,11,0,797,0
50,Mid-Age,44159.0,Married,Master,1,0,True,2171,5.94,Newer,85,4,6,1,4,5,268.0,7.0,0.0261,False,167.0,2.0,62.0,24.0,13.0,0,0,0,0,0,0,3,11,0,261,0
42,Adults,37717.0,Married,PhD,1,0,True,2742,7.51,Established,31,1,2,0,1,9,20.0,5.0,0.25,False,9.0,0.0,6.0,4.0,1.0,0,0,0,0,0,0,3,11,0,15,0
68,Seniors,43776.0,Together,Master,1,1,True,2670,7.31,Established,9,5,4,2,6,8,255.0,20.0,0.0784,False,177.0,2.0,71.0,3.0,2.0,0,0,0,0,0,0,3,11,1,235,0
54,Mid-Age,38179.0,Married,Master,1,1,True,2631,7.2,Established,30,3,3,1,4,7,70.0,20.0,0.2857,False,38.0,4.0,22.0,4.0,2.0,0,0,0,0,0,0,3,11,0,50,0
57,Mid-Age,80124.0,Married,Graduation,0,0,False,2162,5.92,Newer,47,3,8,7,1,1,1254.0,241.0,0.1922,True,483.0,84.0,398.0,205.0,84.0,1,0,0,0,0,0,3,11,0,1013,1
50,Mid-Age,38097.0,Married,PhD,1,1,True,2781,7.61,Established,70,3,2,2,4,7,115.0,69.0,0.6,False,77.0,2.0,35.0,0.0,1.0,1,0,0,0,0,0,3,11,1,46,1
50,Mid-Age,72940.0,Married,Graduation,0,0,False,2534,6.94,Established,13,3,6,3,1,1,865.0,116.0,0.1341,False,182.0,74.0,298.0,162.0,149.0,0,0,0,0,0,0,3,11,0,749,0
50,Mid-Age,22070.0,Together,Graduation,1,0,True,2427,6.64,Newer,11,2,2,2,2,6,46.0,21.0,0.4565,False,10.0,7.0,19.0,8.0,2.0,0,0,0,0,0,0,3,11,0,25,0
